Timestamp,Array_ID,Array_Type,LUN_ID,Workload_ID,IOPS_Read,IOPS_Write,IOPS_Total,Throughput_Read_MBs,Throughput_Write_MBs,Throughput_Total_MBs,Latency,Queue_Depth,Cache_Hit_Pct,Utilization_Pct
2026-07-14 16:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,73626,30330,103956,1198.2,1000.23,2198.43,12.24,197,24.12,96.46
2026-07-14 20:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-007,WKL-FIN-007,17247,1632,18879,465.41,39.23,504.64,86,64,68.87,29.28
2026-07-14 20:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-001,WKL-OPS-010,10449,9207,19656,137.21,302.91,440.12,20.78,33,48.46,27.76
2026-07-15 00:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-001,WKL-FIN-008,17925,8323,26248,446.47,316.48,762.95,247,53,89.76,55.99
2026-07-15 00:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-007,WKL-FIN-007,24223,6088,30311,317.62,237.82,555.44,82,12,35.56,55.17
2026-07-15 00:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-004,WKL-OPS-003,31454,3828,35282,468.1,92.02,560.12,6.46,4,39.91,19.84
2026-07-15 00:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-005,WKL-FIN-017,12730,1954,14684,409.04,27.32,436.36,12.92,18,78.73,48.43
2026-07-15 00:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-003,WKL-FIN-025,23827,9315,33142,368.93,79.21,448.14,6.76,22,62.67,72.73
2026-07-15 00:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-004,WKL-FIN-006,28762,7065,35827,1018.98,120.48,1139.46,17.82,44,48.36,14.19
2026-07-15 04:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-002,WKL-FIN-002,29976,10364,40340,781.49,121.98,903.47,226,18,70.1,25.94
2026-07-15 04:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,15940,9542,25482,339.76,98.08,437.84,270,52,64.74,44.99
2026-07-15 04:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-003,WKL-OPS-010,25932,9758,35690,1013.39,225.86,1239.25,6.0,52,45.63,56.95
2026-07-15 04:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-005,WKL-FIN-015,20016,4669,24685,602.82,57.25,660.07,6.55,8,42.47,26.19
2026-07-15 04:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-004,WKL-FIN-006,22506,12483,34989,402.25,397.37,799.62,14.84,50,95.15,55.36
2026-07-15 04:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,55562,26263,81825,1217.12,604.3,1821.42,11.22,181,14.63,99.09
2026-07-15 08:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-003,WKL-FIN-018,48991,16504,65495,530.83,285.7,816.53,149,22,40.57,70.55
2026-07-15 08:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-004,WKL-FIN-016,17439,7171,24610,433.27,258.49,691.76,83,37,93.55,36.1
2026-07-15 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-004,WKL-OPS-002,18966,1230,20196,437.72,31.62,469.34,2.15,26,40.58,54.65
2026-07-15 08:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-007,WKL-FIN-010,29280,12475,41755,658.84,450.6,1109.44,13.53,33,77.3,62.37
2026-07-15 08:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-002,WKL-FIN-022,35101,8694,43795,1176.71,336.02,1512.73,8.35,21,49.65,57.34
2026-07-15 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,117238,44820,162058,3737.62,915.06,4652.68,7.0,189,15.15,99.71
2026-07-15 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-005,WKL-FIN-015,25728,3129,28857,581.31,31.75,613.06,10.96,59,70.55,35.32
2026-07-15 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,113236,42441,155677,1151.43,457.12,1608.55,13.69,172,14.09,98.18
2026-07-15 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-004,WKL-FIN-016,52669,16186,68855,1737.82,560.14,2297.96,54,10,92.23,74.32
2026-07-15 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-006,WKL-FIN-009,65340,10005,75345,1374.68,131.61,1506.29,243,13,67.67,9.58
2026-07-15 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-004,WKL-OPS-002,43305,2986,46291,1593.55,59.89,1653.44,10.79,39,82.78,26.4
2026-07-15 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-005,WKL-FIN-015,21505,7858,29363,701.45,176.54,877.99,6.08,47,43.86,26.07
2026-07-15 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-007,WKL-OPS-013,17536,13687,31223,352.14,400.8,752.94,11.59,19,64.7,81.66
2026-07-15 16:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-001,WKL-FIN-018,39507,8347,47854,901.0,263.32,1164.32,8.0,49,72.12,60.93
2026-07-15 16:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-002,WKL-FIN-022,61398,895,62293,1974.58,34.4,2008.98,6.36,58,72.09,30.82
2026-07-15 16:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-004,WKL-FIN-006,37246,3382,40628,783.99,85.09,869.08,6.71,23,89.43,46.81
2026-07-15 16:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-001,WKL-FIN-007,18387,10815,29202,467.4,147.81,615.21,16.16,22,89.47,9.5
2026-07-15 16:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-003,WKL-FIN-023,55671,14875,70546,1771.17,579.5,2350.67,6.35,14,65.02,36.67
2026-07-15 16:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-001,WKL-OPS-010,36867,16087,52954,924.24,299.24,1223.48,16.54,38,83.01,30.65
2026-07-15 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,106264,40854,147118,2314.25,400.01,2714.26,3.9,165,23.46,99.09
2026-07-15 20:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-002,WKL-FIN-006,22452,5439,27891,839.19,54.54,893.73,277,18,52.83,81.03
2026-07-15 20:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-005,WKL-FIN-003,23764,6671,30435,488.96,108.21,597.17,202,30,65.84,29.88
2026-07-15 20:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-004,WKL-OPS-003,28088,10944,39032,251.84,117.0,368.84,9.86,38,80.11,73.1
2026-07-15 20:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-001,WKL-FIN-014,22546,10548,33094,850.95,308.28,1159.23,11.94,50,41.02,25.24
2026-07-15 20:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-001,WKL-FIN-007,26992,2523,29515,570.23,45.07,615.3,4.54,60,46.59,36.65
2026-07-15 20:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-004,WKL-OPS-014,27481,2908,30389,768.41,102.16,870.57,14.2,63,83.52,20.3
2026-07-15 20:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-006,WKL-FIN-003,16509,7887,24396,251.95,241.32,493.27,9.12,25,64.77,72.8
2026-07-16 00:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-005,WKL-FIN-015,21884,8286,30170,868.79,299.98,1168.77,197,1,63.02,18.93
2026-07-16 00:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-007,WKL-OPS-013,27532,7884,35416,394.6,256.13,650.73,4.89,23,64.08,24.12
2026-07-16 00:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-006,WKL-FIN-018,12077,5858,17935,391.99,208.93,600.92,11.32,39,70.44,41.11
2026-07-16 00:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-004,WKL-FIN-006,27686,1082,28768,1107.13,12.02,1119.15,10.97,14,84.79,54.97
2026-07-16 00:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-006,WKL-FIN-003,24061,2424,26485,672.65,85.28,757.93,9.67,37,97.72,23.62
2026-07-16 00:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-003,WKL-FIN-025,26639,8560,35199,486.4,177.19,663.59,14.09,47,66.36,68.29
2026-07-16 00:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,36997,18077,55074,1422.9,396.59,1819.49,3.7,234,21.77,96.84
2026-07-16 04:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-001,WKL-FIN-008,24984,4931,29915,707.37,113.66,821.03,193,45,96.78,53.36
2026-07-16 04:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,15446,5066,20512,186.91,184.01,370.92,176,17,43.57,51.77
2026-07-16 04:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-007,WKL-FIN-006,14735,10117,24852,207.28,155.49,362.77,261,30,80.5,81.65
2026-07-16 04:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-002,WKL-FIN-013,26901,7677,34578,497.59,254.31,751.9,3.32,38,84.94,53.76
2026-07-16 04:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-002,WKL-FIN-023,17453,9156,26609,550.31,137.13,687.44,10.66,32,85.09,39.32
2026-07-16 04:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-004,WKL-FIN-006,21768,1481,23249,690.23,29.1,719.33,22.0,14,40.79,72.46
2026-07-16 08:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-005,WKL-FIN-003,25321,5497,30818,971.67,171.68,1143.35,62,16,98.92,64.11
2026-07-16 08:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-003,WKL-FIN-011,24498,22006,46504,593.9,538.86,1132.76,7.5,11,44.06,55.38
2026-07-16 08:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-005,WKL-FIN-025,65257,7639,72896,1493.23,290.76,1783.99,4.84,61,97.99,65.59
2026-07-16 08:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-005,WKL-OPS-011,55021,12360,67381,762.65,441.03,1203.68,14.46,4,87.99,48.91
2026-07-16 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,92793,41028,133821,3647.95,1280.13,4928.08,3.8,167,9.9,97.21
2026-07-16 12:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-007,WKL-FIN-007,15844,2733,18577,184.62,91.21,275.83,71,20,53.44,46.95
2026-07-16 12:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-003,WKL-OPS-013,44131,4840,48971,742.1,141.49,883.59,141,37,36.07,25.09
2026-07-16 12:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,10762,24264,35026,108.35,786.68,895.03,125,29,50.09,10.84
2026-07-16 12:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-003,WKL-OPS-008,64392,9492,73884,1025.71,260.45,1286.16,247,53,60.69,27.29
2026-07-16 12:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-005,WKL-FIN-022,41905,14497,56402,1220.09,505.32,1725.41,12.28,48,51.44,61.9
2026-07-16 12:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-004,WKL-OPS-014,25602,7893,33495,404.59,285.01,689.6,5.76,21,63.88,38.1
2026-07-16 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-005,WKL-OPS-011,10620,25620,36240,268.66,214.25,482.91,8.49,51,60.78,9.16
2026-07-16 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,113494,34632,148126,1222.42,628.94,1851.36,20.68,190,12.42,96.79
2026-07-16 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-006,WKL-FIN-009,32959,24045,57004,282.3,296.96,579.26,207,64,94.09,70.48
2026-07-16 16:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,60454,8070,68524,2012.82,236.28,2249.1,95,7,56.84,9.94
2026-07-16 16:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,57624,8986,66610,860.55,190.1,1050.65,203,35,83.23,62.5
2026-07-16 16:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-002,WKL-FIN-022,62545,24691,87236,2471.84,447.13,2918.97,7.77,45,45.45,59.36
2026-07-16 16:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-004,WKL-FIN-006,11608,16042,27650,188.72,499.65,688.37,3.07,15,40.99,72.07
2026-07-16 16:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-005,WKL-FIN-017,13558,22663,36221,396.83,560.12,956.95,21.22,29,89.85,23.78
2026-07-16 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,118746,47089,165835,1854.59,1762.03,3616.62,7.2,214,18.43,95.56
2026-07-16 20:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-002,WKL-FIN-006,22293,634,22927,621.62,16.37,637.99,228,15,68.17,14.11
2026-07-16 20:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-003,WKL-OPS-013,21097,6372,27469,183.12,198.66,381.78,218,46,45.83,55.68
2026-07-16 20:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,16813,955,17768,216.91,9.7,226.61,118,62,93.99,52.32
2026-07-16 20:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,53172,27884,81056,2084.86,509.34,2594.2,13.93,187,13.33,95.21
2026-07-17 00:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-004,WKL-FIN-016,13432,430,13862,420.95,12.33,433.28,254,23,38.1,49.73
2026-07-17 00:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,13497,9300,22797,134.11,361.94,496.05,185,41,63.38,39.45
2026-07-17 00:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,30897,9093,39990,930.15,332.5,1262.65,248,13,75.05,72.98
2026-07-17 00:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-002,WKL-FIN-008,20209,7863,28072,383.56,107.17,490.73,3.79,61,86.38,9.61
2026-07-17 00:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,36054,20392,56446,392.6,410.67,803.27,9.29,153,17.39,98.03
2026-07-17 00:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,44168,16702,60870,778.1,615.23,1393.33,2.03,172,17.73,95.65
2026-07-17 04:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-006,WKL-FIN-002,27938,8860,36798,969.87,150.75,1120.62,240,49,55.06,72.1
2026-07-17 04:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-002,WKL-FIN-023,28884,10399,39283,610.94,270.69,881.63,14.11,19,51.31,11.18
2026-07-17 04:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-002,WKL-FIN-008,20189,11293,31482,476.85,338.99,815.84,16.29,6,62.74,43.68
2026-07-17 08:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-005,WKL-FIN-017,38397,20058,58455,503.31,537.87,1041.18,9.85,9,91.02,71.16
2026-07-17 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,106845,44926,151771,3332.88,371.79,3704.67,10.99,134,17.03,96.15
2026-07-17 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,103758,55756,159514,3622.25,1228.98,4851.23,3.21,213,20.0,95.91
2026-07-17 08:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,111696,55927,167623,1180.57,1855.02,3035.59,10.04,201,24.88,97.43
2026-07-17 12:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-006,WKL-FIN-009,45340,14914,60254,1233.1,452.42,1685.52,180,50,43.89,38.06
2026-07-17 12:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,64854,20050,84904,1406.98,713.31,2120.29,268,10,44.51,10.33
2026-07-17 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-001,WKL-OPS-011,52212,13659,65871,1869.91,427.11,2297.02,13.14,17,76.89,71.21
2026-07-17 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-006,WKL-OPS-004,22177,12876,35053,851.93,270.77,1122.7,3.88,19,57.89,8.07
2026-07-17 12:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-002,WKL-FIN-001,20119,14430,34549,330.52,153.16,483.68,7.05,63,78.0,44.93
2026-07-17 12:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-006,WKL-FIN-018,17389,11676,29065,662.97,365.61,1028.58,1.78,13,60.56,11.68
2026-07-17 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-004,WKL-FIN-006,45999,2997,48996,1021.47,83.6,1105.07,23.83,48,89.77,44.08
2026-07-17 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-001,WKL-FIN-008,52236,15222,67458,1552.64,407.33,1959.97,222,35,41.89,34.78
2026-07-17 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-002,WKL-FIN-002,23271,25366,48637,849.15,327.62,1176.77,92,58,97.28,75.67
2026-07-17 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-004,WKL-FIN-016,60504,15865,76369,2034.79,548.89,2583.68,176,37,63.57,20.28
2026-07-17 16:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-005,WKL-FIN-015,10917,18199,29116,158.87,713.99,872.86,164,29,47.36,55.57
2026-07-17 16:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-007,WKL-FIN-006,17274,13236,30510,212.26,383.88,596.14,163,27,69.5,64.21
2026-07-17 16:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-005,WKL-FIN-017,64101,8691,72792,1279.35,228.07,1507.42,17.05,28,77.28,57.13
2026-07-17 16:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-004,WKL-FIN-006,50403,21385,71788,1736.87,528.73,2265.6,22.64,7,75.99,78.83
2026-07-17 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,106881,52933,159814,861.75,1928.58,2790.33,7.83,199,10.77,98.32
2026-07-17 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,114766,31464,146230,1946.91,934.7,2881.61,4.94,216,17.42,96.71
2026-07-17 16:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,107148,53814,160962,1462.83,2149.92,3612.75,3.74,210,19.93,98.44
2026-07-17 20:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,23691,5157,28848,431.83,68.79,500.62,131,32,42.51,53.12
2026-07-17 20:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-003,WKL-OPS-008,27008,4551,31559,585.77,146.02,731.79,211,58,36.49,72.18
2026-07-17 20:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-004,WKL-OPS-014,29910,8494,38404,603.49,210.26,813.75,144,60,81.33,72.3
2026-07-17 20:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-002,WKL-FIN-013,29732,10514,40246,967.58,363.17,1330.75,13.3,28,88.47,63.3
2026-07-17 20:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-004,WKL-OPS-002,22926,2268,25194,614.67,52.44,667.11,8.59,57,98.21,25.49
2026-07-17 20:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-006,WKL-OPS-004,30789,9163,39952,983.03,321.08,1304.11,11.75,43,63.99,67.28
2026-07-17 20:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-003,WKL-FIN-011,20401,4852,25253,187.32,98.49,285.81,12.96,34,56.75,52.79
2026-07-17 20:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-004,WKL-FIN-006,15867,11806,27673,549.71,145.2,694.91,3.02,35,48.4,29.18
2026-07-17 20:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-001,WKL-OPS-010,19575,5224,24799,372.13,186.47,558.6,6.68,34,42.45,9.8
2026-07-18 00:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-006,WKL-FIN-009,30880,12079,42959,445.28,330.49,775.77,200,47,65.75,78.74
2026-07-18 00:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-006,WKL-FIN-018,16872,8981,25853,632.6,88.51,721.11,10.69,7,70.53,20.55
2026-07-18 00:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-006,WKL-FIN-003,29632,7490,37122,639.68,135.29,774.97,23.12,48,61.44,63.14
2026-07-18 00:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-047,WKL-OPS-009,47623,19511,67134,1194.94,198.16,1393.1,14.59,183,15.86,97.17
2026-07-18 00:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,48067,26880,74947,1523.45,461.86,1985.31,11.4,159,9.11,95.77
2026-07-18 04:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-003,WKL-FIN-018,21298,4659,25957,519.23,86.0,605.23,95,13,84.82,12.75
2026-07-18 04:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-007,WKL-FIN-007,12698,1781,14479,374.23,30.28,404.51,292,5,83.07,45.61
2026-07-18 04:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-004,WKL-OPS-003,24419,368,24787,197.92,13.52,211.44,184,1,76.6,30.61
2026-07-18 04:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-007,WKL-FIN-010,17603,9762,27365,333.84,219.57,553.41,11.15,35,57.63,65.8
2026-07-18 04:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-002,WKL-FIN-008,20358,8915,29273,686.69,317.09,1003.78,17.52,53,91.23,69.28
2026-07-18 04:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-004,WKL-FIN-006,17836,10830,28666,310.12,166.4,476.52,18.19,12,67.66,59.98
2026-07-18 08:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,29245,3051,32296,494.91,69.13,564.04,165,38,51.67,58.84
2026-07-18 08:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-005,WKL-FIN-002,10083,12525,22608,83.02,280.09,363.11,93,33,59.44,53.21
2026-07-18 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-004,WKL-OPS-002,48202,15415,63617,527.51,607.93,1135.44,12.0,51,87.13,65.22
2026-07-18 08:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-003,WKL-FIN-011,65080,16987,82067,1489.19,228.52,1717.71,13.72,17,41.97,29.26
2026-07-18 08:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-003,WKL-FIN-007,57294,10149,67443,1061.04,386.03,1447.07,9.81,29,50.3,67.52
2026-07-18 08:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,86685,36276,122961,740.26,968.66,1708.92,3.73,210,12.32,97.67
2026-07-18 12:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-001,WKL-OPS-010,60574,22356,82930,622.58,609.88,1232.46,160,2,78.66,46.36
2026-07-18 12:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-002,WKL-FIN-006,36723,26137,62860,1179.47,494.7,1674.17,157,3,88.28,29.64
2026-07-18 12:00:00,NVM-STM-01,NVMe,LUN-NVM-STM-01-002,WKL-FIN-015,24352,5425,29777,703.46,173.43,876.89,50,11,93.17,50.49
2026-07-18 12:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-002,WKL-FIN-013,25575,5679,31254,208.83,179.28,388.11,2.58,25,35.73,78.57
2026-07-18 12:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-004,WKL-OPS-003,33742,26959,60701,755.67,234.04,989.71,4.54,59,83.41,54.6
2026-07-18 12:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,118098,50572,168670,4589.76,1389.54,5979.3,18.51,151,14.14,95.45
2026-07-18 16:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-002,WKL-FIN-006,34189,5572,39761,918.16,143.8,1061.96,139,22,70.85,39.13
2026-07-18 16:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-003,WKL-OPS-013,27231,26313,53544,633.31,383.73,1017.04,76,49,43.95,66.43
2026-07-18 16:00:00,NVM-NWK-02,NVMe,LUN-NVM-NWK-02-005,WKL-FIN-003,39867,20229,60096,451.98,448.16,900.14,271,1,51.39,24.5
2026-07-18 16:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-003,WKL-FIN-011,39445,16462,55907,1192.23,260.81,1453.04,7.18,38,37.11,49.13
2026-07-18 16:00:00,SAN-NWK-02,SAN,LUN-SAN-NWK-02-007,WKL-FIN-010,25522,451,25973,329.77,17.64,347.41,13.18,25,64.19,8.03
2026-07-18 16:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,115258,35466,150724,1483.95,1082.39,2566.34,5.46,182,14.46,95.7
2026-07-18 20:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-003,WKL-FIN-018,18283,5779,24062,457.18,107.87,565.05,83,7,95.41,78.5
2026-07-18 20:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-005,WKL-FIN-025,25666,11571,37237,283.06,359.57,642.63,13.32,22,56.17,10.79
2026-07-18 20:00:00,NAS-STM-01,NAS,LUN-NAS-STM-012,WKL-OPS-013,39296,22757,62053,1272.28,762.43,2034.71,5.0,215,18.06,98.67
2026-07-19 00:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-007,WKL-FIN-007,18021,2883,20904,250.16,48.96,299.12,238,63,98.83,55.08
2026-07-19 00:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-001,WKL-OPS-011,19597,3793,23390,755.32,64.13,819.45,6.26,25,47.58,59.37
2026-07-19 00:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-01-004,WKL-OPS-002,16169,11270,27439,491.18,156.94,648.12,12.42,45,38.79,34.74
2026-07-19 00:00:00,SAN-STM-01,SAN,LUN-SAN-STM-01-004,WKL-FIN-006,17311,5732,23043,241.71,227.7,469.41,3.71,10,82.84,61.77
2026-07-19 00:00:00,NAS-NWK-01,NAS,LUN-NAS-NWK-01-001,WKL-FIN-007,31203,8956,40159,875.94,320.73,1196.67,3.81,21,67.4,29.49
2026-07-19 00:00:00,NAS-STM-01,NAS,LUN-NAS-STM-01-003,WKL-FIN-025,12821,2870,15691,132.1,59.98,192.08,15.47,30,57.12,27.6
2026-07-19 00:00:00,SAN-NWK-01,SAN,LUN-SAN-NWK-048,WKL-OPS-011,47352,21468,68820,1702.04,300.05,2002.09,5.79,193,24.21,95.15
2026-07-19 04:00:00,NVM-NWK-01,NVMe,LUN-NVM-NWK-01-004,WKL-FIN-016,27273,5658,32931,833.62,93.95,927.57,65,13,95.41,65.88
